Ax,Ay,Az,Gx,Gy,Gz,Cx,Cy,Cz,Lt,Li,alt,temp
-210.000000,64.000000,-453.000000,729.000000,252.000000,114.000000,10888.000000,409.800000,8724.600000,3.000000,1.000000,1333.685000,22.625000
-2494.000000,983.000000,-690.000000,1405.000000,3147.000000,849.000000,10888.000000,409.200000,8723.400000,3.000000,1.000000,1333.671900,22.625000
-3883.000000,1462.000000,75.000000,-1709.000000,-1332.000000,346.000000,10888.000000,408.600000,8722.200000,3.000000,1.000000,1333.658800,22.625000
-3876.000000,975.000000,1755.000000,-1542.000000,-2329.000000,-1065.000000,10888.000000,408.000000,8721.000000,3.000000,1.000000,1333.645600,22.625000
-3726.000000,733.000000,1240.000000,-505.000000,1457.000000,159.000000,10884.700000,400.800000,8714.700000,3.000000,1.000000,1333.632500,22.625000
-2627.000000,403.000000,434.000000,464.000000,-1510.000000,-640.000000,10881.400000,393.600000,8708.400000,3.000000,1.000000,1333.619400,22.625000
-1469.000000,-7.000000,895.000000,-1140.000000,-1548.000000,-1341.000000,10878.100000,386.400000,8702.100000,3.000000,1.000000,1333.606300,22.625000
-933.000000,-140.000000,894.000000,415.000000,-1874.000000,-1326.000000,10878.200000,386.600000,8700.800000,3.000000,1.000000,1333.593100,22.625000
-52.000000,-434.000000,353.000000,1601.000000,-696.000000,-980.000000,10880.000000,390.500000,8702.000000,3.000000,1.000000,1333.580000,22.625000
-1647.000000,-739.000000,-1248.000000,4372.000000,2826.000000,-54.000000,10881.800000,394.400000,8703.200000,3.000000,1.000000,1333.566900,22.625000
-4417.000000,2144.000000,-1503.000000,3203.000000,5059.000000,2147.000000,10887.700000,397.800000,8704.500000,3.000000,1.000000,1333.558700,22.625000
-6335.000000,60.000000,53.000000,-1780.000000,-1817.000000,-1042.000000,10901.800000,400.200000,8706.000000,3.000000,1.000000,1333.553100,22.625000
-3753.000000,-554.000000,-16.000000,4073.000000,-3557.000000,-849.000000,10915.900000,402.600000,8707.500000,3.000000,1.000000,1333.547500,22.625000
-4011.000000,840.000000,-587.000000,2834.000000,1269.000000,376.000000,10930.000000,405.000000,8709.000000,3.000000,1.000000,1333.541900,22.625000
-3623.000000,1160.000000,-918.000000,1524.000000,-1264.000000,3.000000,10939.600000,397.800000,8707.500000,3.000000,1.000000,1333.536300,22.625000
-2355.000000,1150.000000,-259.000000,1030.000000,-2389.000000,28.000000,10949.200000,390.600000,8706.000000,3.000000,1.000000,1333.530600,22.625000
-1205.000000,944.000000,-366.000000,631.000000,-1658.000000,152.000000,10958.800000,383.400000,8704.500000,3.000000,1.000000,1333.525000,22.625000
-502.000000,518.000000,-314.000000,-1237.000000,-1502.000000,-40.000000,10969.000000,383.800000,8714.400000,3.000000,1.000000,1333.519400,22.625000
329.000000,-58.000000,-53.000000,-1874.000000,-1690.000000,-205.000000,10979.500000,388.000000,8730.000000,3.000000,1.000000,1333.513800,22.625000
991.000000,-159.000000,171.000000,-1094.000000,-1521.000000,193.000000,10990.000000,392.200000,8745.600000,3.000000,1.000000,1333.508100,22.625000
-58.000000,-165.000000,-169.000000,909.000000,1641.000000,990.000000,10995.900000,395.800000,8759.500000,3.000000,1.000000,1333.502500,22.625000
-475.000000,209.000000,109.000000,-783.000000,3410.000000,1017.000000,10992.600000,398.200000,8770.000000,3.000000,1.000000,1333.496900,22.625000
-689.000000,238.000000,687.000000,-1773.000000,345.000000,118.000000,10989.300000,400.600000,8780.500000,3.000000,1.000000,1333.491300,22.625000
-59.000000,47.000000,176.000000,866.000000,-1195.000000,-206.000000,10986.000000,403.000000,8791.000000,3.020000,1.000000,1333.485600,22.625000
-200.000000,426.000000,-377.000000,696.000000,119.000000,130.000000,10980.600000,403.000000,8784.400000,3.080000,1.000000,1333.480000,22.625000
-2398.000000,906.000000,-1660.000000,-86.000000,2886.000000,-332.000000,10975.200000,403.000000,8777.800000,3.140000,1.000000,1333.474400,22.625000
-4166.000000,333.000000,-1224.000000,-2928.000000,7251.000000,595.000000,10969.800000,403.000000,8771.200000,3.200000,1.000000,1333.468800,22.625000
-5492.000000,-788.000000,1245.000000,-1085.000000,-4280.000000,-2461.000000,10965.600000,398.800000,8761.600000,3.260000,1.000000,1333.463100,22.625000
-4240.000000,608.000000,965.000000,914.000000,452.000000,304.000000,10962.000000,392.500000,8750.500000,3.320000,1.000000,1333.457500,22.625000
-3260.000000,524.000000,612.000000,316.000000,-984.000000,270.000000,10958.400000,386.200000,8739.400000,3.380000,1.000000,1333.451900,22.625000
-2100.000000,-132.000000,791.000000,-95.000000,-1789.000000,-29.000000,10955.500000,382.400000,8734.700000,3.440000,1.000000,1333.446200,22.625000
-740.000000,-557.000000,159.000000,446.000000,-1667.000000,-38.000000,10954.000000,383.600000,8742.800000,3.500000,1.000000,1333.440600,22.625000
206.000000,-426.000000,-38.000000,882.000000,-1923.000000,-271.000000,10952.500000,384.800000,8750.900000,3.560000,1.000000,1333.435000,22.625000
837.000000,1283.000000,-737.000000,1700.000000,698.000000,195.000000,10951.000000,386.000000,8759.000000,3.620000,1.000000,1333.429400,22.625000
-1587.000000,528.000000,-2062.000000,-1721.000000,6168.000000,1512.000000,10946.800000,387.500000,8768.600000,3.680000,1.000000,1333.423700,22.625000
-5869.000000,3647.000000,-2558.000000,-125.000000,2450.000000,1322.000000,10942.600000,389.000000,8778.200000,3.740000,1.000000,1333.418100,22.625000
-7328.000000,3923.000000,2347.000000,-7584.000000,-4467.000000,-1317.000000,10938.400000,390.500000,8787.800000,3.800000,1.000000,1333.412500,22.625000
-3337.000000,-110.000000,434.000000,-494.000000,1030.000000,853.000000,10934.000000,388.400000,8780.000000,3.860000,1.000000,1333.406900,22.625000
-3518.000000,667.000000,616.000000,-255.000000,2486.000000,497.000000,10929.500000,384.500000,8763.500000,3.920000,1.000000,1333.401200,22.625000
-2964.000000,631.000000,274.000000,-144.000000,-434.000000,-332.000000,10925.000000,380.600000,8747.000000,3.980000,1.000000,1333.395600,22.625000
-1899.000000,605.000000,207.000000,-528.000000,-234.000000,-417.000000,10921.300000,378.700000,8734.400000,3.960000,1.000000,1333.390000,22.625000
-1192.000000,149.000000,432.000000,-546.000000,-677.000000,-463.000000,10919.200000,380.800000,8729.600000,3.900000,1.000000,1333.384400,22.625000
-363.000000,-204.000000,403.000000,-307.000000,-2217.000000,-771.000000,10917.100000,382.900000,8724.800000,3.840000,1.000000,1333.378800,22.625000
505.000000,-617.000000,54.000000,-156.000000,-2229.000000,-713.000000,10915.000000,385.000000,8720.000000,3.780000,1.000000,1333.379400,22.625000
-236.000000,-310.000000,-173.000000,1202.000000,1380.000000,373.000000,10915.900000,386.500000,8723.900000,3.720000,1.000000,1333.392500,22.625000
-1048.000000,-191.000000,65.000000,1277.000000,3226.000000,819.000000,10916.800000,388.000000,8727.800000,3.660000,1.000000,1333.405600,22.625000
-324.000000,-192.000000,108.000000,268.000000,-509.000000,-404.000000,10917.700000,389.500000,8731.700000,3.600000,1.000000,1333.418800,22.625000
142.000000,193.000000,-458.000000,841.000000,-926.000000,-808.000000,10918.400000,389.600000,8729.800000,3.540000,1.000000,1333.431900,22.625000
92.000000,265.000000,-469.000000,-228.000000,-45.000000,-600.000000,10919.000000,389.000000,8725.000000,3.480000,1.000000,1333.445000,22.625000
-2414.000000,629.000000,-815.000000,1037.000000,2533.000000,361.000000,10919.600000,388.400000,8720.200000,3.420000,1.000000,1333.458100,22.625000
-4021.000000,1479.000000,1095.000000,-1509.000000,-2087.000000,-18.000000,10921.300000,387.800000,8717.400000,3.360000,1.000000,1333.471300,22.625000
-3224.000000,598.000000,1197.000000,-1264.000000,-2127.000000,-685.000000,10925.200000,387.200000,8718.600000,3.300000,1.000000,1333.484400,22.625000
-3125.000000,-548.000000,983.000000,-729.000000,1705.000000,447.000000,10929.100000,386.600000,8719.800000,3.240000,1.000000,1333.497500,22.625000
-3551.000000,419.000000,635.000000,466.000000,339.000000,-75.000000,10933.000000,386.000000,8721.000000,3.180000,1.000000,1333.510600,22.625000
-3014.000000,302.000000,964.000000,-1079.000000,-526.000000,-766.000000,10930.000000,381.800000,8719.500000,3.120000,1.000000,1333.523800,22.625000
-1931.000000,-3.000000,1202.000000,-240.000000,-1165.000000,-819.000000,10927.000000,377.600000,8718.000000,3.060000,1.000000,1333.536900,22.625000
-784.000000,-33.000000,843.000000,830.000000,-821.000000,-544.000000,10924.000000,373.400000,8716.500000,3.000000,1.000000,1333.550000,22.625000
217.000000,-329.000000,432.000000,1061.000000,-1045.000000,-853.000000,10926.600000,374.200000,8720.800000,3.000000,1.000000,1333.563100,22.625000
-504.000000,-1058.000000,-844.000000,2198.000000,692.000000,-874.000000,10932.000000,377.500000,8728.000000,3.000000,1.000000,1333.576300,22.625000
-4912.000000,1719.000000,-1684.000000,4596.000000,9813.000000,3344.000000,10937.400000,380.800000,8735.200000,3.000000,1.000000,1333.589400,22.625000
-6082.000000,585.000000,-708.000000,-844.000000,-1180.000000,71.000000,10941.100000,382.200000,8736.500000,3.000000,1.000000,1333.602500,22.625000
-3652.000000,-1010.000000,-267.000000,4066.000000,-3577.000000,-672.000000,10941.400000,379.800000,8726.000000,3.000000,1.000000,1333.615600,22.625000
-3945.000000,982.000000,-978.000000,2848.000000,967.000000,436.000000,10941.700000,377.400000,8715.500000,3.000000,1.000000,1333.628800,22.625000
-3653.000000,1317.000000,-1361.000000,1351.000000,-67.000000,622.000000,10942.000000,375.000000,8705.000000,3.000000,1.000000,1333.641900,22.625000
-2787.000000,949.000000,-545.000000,945.000000,-1904.000000,310.000000,10946.666700,373.333300,8713.333300,3.000000,1.000000,1333.655000,22.625000
-1851.000000,812.000000,-550.000000,765.000000,-2280.000000,299.000000,10951.333300,371.666700,8721.666700,3.000000,1.000000,1333.668100,22.625000
-906.000000,333.000000,-242.000000,-1021.000000,-2027.000000,-121.000000,10956.000000,370.000000,8730.000000,3.000000,1.000000,1333.681300,22.625000
-47.000000,-53.000000,77.000000,-1658.000000,-2289.000000,-314.000000,10959.600000,374.200000,8741.700000,3.000000,1.000000,1333.694400,22.625000
676.000000,-176.000000,245.000000,-1055.000000,-2486.000000,-364.000000,10963.200000,378.400000,8753.400000,3.000000,1.000000,1333.707500,22.625000
575.000000,95.000000,-9.000000,56.000000,-71.000000,448.000000,10966.800000,382.600000,8765.100000,3.000000,1.000000,1333.720600,22.625000
-322.000000,185.000000,266.000000,-79.000000,2814.000000,752.000000,10969.400000,385.400000,8775.800000,3.000000,1.000000,1333.733800,22.625000
-510.000000,141.000000,291.000000,-295.000000,1686.000000,426.000000,10971.500000,387.500000,8786.000000,3.000000,1.000000,1333.746900,22.625000
-140.000000,292.000000,-82.000000,159.000000,402.000000,124.000000,10973.600000,389.600000,8796.200000,3.000000,1.000000,1333.760000,22.625000
150.000000,138.000000,-387.000000,-982.000000,249.000000,-242.000000,10973.700000,389.700000,8799.000000,3.000000,1.000000,1333.773100,22.625000
-847.000000,324.000000,-717.000000,-758.000000,1997.000000,-65.000000,10969.800000,385.800000,8787.000000,3.000000,1.000000,1333.786300,22.625000
-4445.000000,533.000000,-1568.000000,-558.000000,6045.000000,448.000000,10965.900000,381.900000,8775.000000,3.000000,1.000000,1333.799400,22.625000
-5484.000000,-406.000000,1908.000000,-1194.000000,-5579.000000,-2319.000000,10962.000000,378.000000,8763.000000,3.000000,1.000000,1333.812500,22.625000
-4764.000000,55.000000,1268.000000,-564.000000,1267.000000,-166.000000,10957.800000,376.500000,8752.800000,3.000000,1.000000,1333.814400,22.625000
-4294.000000,98.000000,510.000000,1741.000000,126.000000,532.000000,10953.600000,375.000000,8742.600000,3.000000,1.000000,1333.816300,22.625000
-3032.000000,363.000000,425.000000,994.000000,-2327.000000,-18.000000,10949.400000,373.500000,8732.400000,3.000000,1.000000,1333.818100,22.625000
-1741.000000,212.000000,204.000000,435.000000,-1904.000000,-56.000000,10948.200000,374.800000,8734.600000,3.000000,1.000000,1333.820000,22.625000
-1108.000000,113.000000,-248.000000,253.000000,-209.000000,501.000000,10948.500000,377.500000,8743.000000,3.000000,1.000000,1333.821900,22.625000
-312.000000,711.000000,-517.000000,-447.000000,-1259.000000,205.000000,10948.800000,380.200000,8751.400000,3.000000,1.000000,1333.823800,22.625000
798.000000,789.000000,-744.000000,-2252.000000,-1129.000000,147.000000,10948.800000,382.200000,8758.600000,3.000000,1.000000,1333.825600,22.625000
-1321.000000,-138.000000,-904.000000,-1005.000000,3266.000000,1854.000000,10948.200000,382.800000,8763.400000,3.000000,1.000000,1333.827500,22.625000
-5540.000000,1430.000000,838.000000,-2316.000000,1460.000000,1239.000000,10947.600000,383.400000,8768.200000,3.000000,1.000000,1333.829400,22.625000
-6020.000000,2634.000000,1702.000000,-1883.000000,-1130.000000,-323.000000,10947.000000,384.000000,8773.000000,3.000000,1.000000,1333.831200,22.625000
-3822.000000,1906.000000,335.000000,921.000000,1945.000000,931.000000,10937.700000,386.100000,8765.500000,3.000000,1.000000,1333.833100,22.625000
-3491.000000,975.000000,56.000000,-2834.000000,594.000000,-174.000000,10928.400000,388.200000,8758.000000,3.000000,1.000000,1333.835000,22.625000
-2960.000000,-65.000000,1243.000000,-1270.000000,-1034.000000,-616.000000,10919.100000,390.300000,8750.500000,3.000000,1.000000,1333.836900,22.625000
-1594.000000,58.000000,754.000000,-344.000000,-884.000000,-623.000000,10914.000000,392.200000,8746.800000,3.000000,1.000000,1333.838700,22.625000
-768.000000,-294.000000,604.000000,-655.000000,-630.000000,-617.000000,10911.000000,394.000000,8745.000000,3.000000,1.000000,1333.840600,22.625000
-169.000000,-571.000000,250.000000,293.000000,-1845.000000,-903.000000,10908.000000,395.800000,8743.200000,3.000000,1.000000,1333.842500,22.625000
356.000000,-472.000000,45.000000,484.000000,-630.000000,-448.000000,10908.700000,396.900000,8743.700000,3.000000,1.000000,1333.844400,22.625000
-426.000000,-375.000000,323.000000,1625.000000,1339.000000,305.000000,10916.800000,396.600000,8748.800000,3.000000,1.000000,1333.846300,22.625000
-240.000000,-300.000000,243.000000,775.000000,1402.000000,97.000000,10924.900000,396.300000,8753.900000,3.000000,1.000000,1333.848100,22.625000
-173.000000,-164.000000,-168.000000,1289.000000,205.000000,41.000000,10933.000000,396.000000,8759.000000,3.000000,1.000000,1333.850000,22.625000
1.000000,163.000000,-432.000000,879.000000,491.000000,-199.000000,10938.400000,394.500000,8757.200000,3.000000,1.000000,1333.851900,22.625000
-157.000000,60.000000,-448.000000,836.000000,330.000000,-119.000000,10943.800000,393.000000,8755.400000,3.000000,1.000000,1333.853700,22.625000
-2443.000000,1392.000000,-1208.000000,2348.000000,2032.000000,601.000000,10949.200000,391.500000,8753.600000,3.000000,1.000000,1333.855600,22.625000
-4328.000000,1709.000000,659.000000,-899.000000,-2483.000000,318.000000,10947.800000,390.000000,8751.600000,3.000000,1.000000,1333.857500,22.625000
-4543.000000,1265.000000,2023.000000,-2948.000000,-1402.000000,-968.000000,10943.000000,388.500000,8749.500000,3.000000,1.000000,1333.859400,22.625000
-3658.000000,586.000000,1137.000000,555.000000,904.000000,595.000000,10938.200000,387.000000,8747.400000,3.000000,1.000000,1333.861200,22.625000
-2933.000000,548.000000,555.000000,-539.000000,-609.000000,-368.000000,10935.400000,386.400000,8747.500000,3.000000,1.000000,1333.863100,22.625000
-2100.000000,-83.000000,1282.000000,-1657.000000,-1549.000000,-1092.000000,10936.600000,387.600000,8752.000000,3.000000,1.000000,1333.865000,22.625000
-805.000000,-344.000000,1216.000000,362.000000,-1339.000000,-928.000000,10937.800000,388.800000,8756.500000,3.000000,1.000000,1333.866900,22.625000
-22.000000,-378.000000,625.000000,1076.000000,-702.000000,-523.000000,10939.000000,390.000000,8761.000000,3.000000,1.000000,1333.868800,22.625000
286.000000,-295.000000,-63.000000,1255.000000,-506.000000,-693.000000,10943.500000,390.300000,8770.900000,3.000000,1.000000,1333.870600,22.625000
-574.000000,-554.000000,-928.000000,2210.000000,1732.000000,-451.000000,10948.000000,390.600000,8780.800000,3.000000,1.000000,1333.872500,22.625000
-3751.000000,2056.000000,-1771.000000,3430.000000,7341.000000,1608.000000,10952.500000,390.900000,8790.700000,3.000000,1.000000,1333.874400,22.625000
-4391.000000,964.000000,-83.000000,-415.000000,-145.000000,364.000000,10955.400000,386.400000,8787.000000,3.000000,1.000000,1333.871200,22.626200
-4776.000000,-734.000000,204.000000,-1786.000000,-1354.000000,-1003.000000,10957.500000,379.500000,8776.500000,3.000000,1.000000,1333.865600,22.628100
-4371.000000,-268.000000,131.000000,4130.000000,101.000000,72.000000,10959.600000,372.600000,8766.000000,3.000000,1.000000,1333.860000,22.630000
-4608.000000,506.000000,-261.000000,2828.000000,932.000000,144.000000,10961.100000,368.800000,8761.000000,3.000000,1.000000,1333.854400,22.631900
-3742.000000,1379.000000,-918.000000,1799.000000,-1860.000000,-41.000000,10961.400000,371.200000,8767.000000,3.000000,1.000000,1333.848800,22.633700
-2319.000000,1129.000000,-521.000000,1036.000000,-1976.000000,147.000000,10961.700000,373.600000,8773.000000,3.000000,1.000000,1333.843100,22.635600
